"證券代號","證券名稱","外陸資買進股數(不含外資自營商)","外陸資賣出股數(不含外資自營商)","外陸資買賣超股數(不含外資自營商)","外資自營商買進股數","外資自營商賣出股數","外資自營商買賣超股數","投信買進股數","投信賣出股數","投信買賣超股數","自營商買賣超股數","自營商買進股數(自行買賣)","自營商賣出股數(自行買賣)","自營商買賣超股數(自行買賣)","自營商買進股數(避險)","自營商賣出股數(避險)","自營商買賣超股數(避險)","三大法人買賣超股數",
="073418","樺漢麥證7A購01","0","0","0","1,594,000","599,000","995,000","0","0","0","1,095,000","0","0","0","1,705,000","610,000","1,095,000","1,095,000",
="070642","台積電凱基76購05","0","0","0","0","0","0","0","0","0","1,094,000","0","0","0","1,548,000","454,000","1,094,000","1,094,000",
="075344","華邦電國票79購01","0","0","0","0","0","0","0","0","0","1,090,000","0","0","0","1,100,000","10,000","1,090,000","1,090,000",
="071806","康普永豐77購03","0","0","0","0","0","0","0","0","0","1,085,000","0","0","0","1,161,000","76,000","1,085,000","1,085,000",
"2892","第一金","4,909,952","4,818,067","91,885","0","0","0","844,000","0","844,000","148,000","9,000","0","9,000","139,000","0","139,000","1,083,885",
="077195","葡萄王麥證7B購01","0","0","0","1,078,000","0","1,078,000","0","0","0","1,078,000","0","0","0","1,078,000","0","1,078,000","1,078,000",
"6153","嘉聯益","1,153,000","865,000","288,000","0","0","0","253,000","0","253,000","535,000","334,000","248,000","86,000","783,000","334,000","449,000","1,076,000",
"1536","和大","675,000","274,000","401,000","0","0","0","180,000","0","180,000","491,000","31,000","1,000","30,000","518,000","57,000","461,000","1,072,000",
"3044","健鼎","1,914,000","1,021,000","893,000","0","0","0","0","0","0","168,000","165,000","27,000","138,000","30,000","0","30,000","1,061,000",
="072648","祥碩麥證77購01","0","0","0","1,175,000","75,000","1,100,000","0","0","0","1,060,000","0","0","0","1,250,000","190,000","1,060,000","1,060,000",
="072352","友達麥證77購01","0","0","0","3,911,000","34,000","3,877,000","0","0","0","1,054,000","0","0","0","3,935,000","2,881,000","1,054,000","1,054,000",
="074257","致茂麥證79購01","0","0","0","1,916,000","646,000","1,270,000","0","0","0","1,051,000","0","0","0","2,051,000","1,000,000","1,051,000","1,051,000",
="075094","友達群益79購01","0","0","0","0","0","0","0","0","0","1,048,000","0","0","0","1,048,000","0","1,048,000","1,048,000",
="07185P","大同群益7A售02","0","0","0","0","0","0","0","0","0","1,048,000","0","0","0","1,048,000","0","1,048,000","1,048,000",
="070875","台灣50康和76購02","0","0","0","0","0","0","0","0","0","1,046,000","0","0","0","1,212,000","166,000","1,046,000","1,046,000",
="075448","美律凱基79購03","0","0","0","0","0","0","0","0","0","1,043,000","0","0","0","1,997,000","954,000","1,043,000","1,043,000",
="074265","王品麥證78購01","0","0","0","1,040,000","3,000","1,037,000","0","0","0","1,037,000","0","0","0","1,040,000","3,000","1,037,000","1,037,000",
="074940","仁寶麥證7A購01","0","0","0","2,042,000","1,006,000","1,036,000","0","0","0","1,036,000","0","0","0","2,042,000","1,006,000","1,036,000","1,036,000",
="077401","GIS元富7A購01","0","0","0","0","0","0","0","0","0","1,034,000","0","0","0","1,597,000","563,000","1,034,000","1,034,000",
="074941","順德麥證79購02","0","0","0","1,018,000","0","1,018,000","0","0","0","1,018,000","0","0","0","1,018,000","0","1,018,000","1,018,000",
="076799","力成麥證7B購01","0","0","0","1,017,000","0","1,017,000","0","0","0","1,017,000","0","0","0","1,017,000","0","1,017,000","1,017,000",
="06732P","可成元富78售02","0","0","0","0","0","0","0","0","0","1,016,000","0","0","0","1,016,000","0","1,016,000","1,016,000",
="07407P","聯鈞元大7A售02","0","0","0","0","0","0","0","0","0","1,013,000","0","0","0","1,111,000","98,000","1,013,000","1,013,000",
"2449","京元電子","1,967,000","1,298,000","669,000","0","0","0","0","0","0","338,000","4,000","0","4,000","408,000","74,000","334,000","1,007,000",
="073407","南亞科麥證7A購01","0","0","0","1,147,000","121,000","1,026,000","0","0","0","1,003,000","0","0","0","1,184,000","181,000","1,003,000","1,003,000",
="067164","可成凱基75購09","0","0","0","0","0","0","0","0","0","1,001,000","0","0","0","1,517,000","516,000","1,001,000","1,001,000",
="077771","達運麥證7B購01","0","0","0","1,297,000","297,000","1,000,000","0","0","0","1,000,000","0","0","0","1,297,000","297,000","1,000,000","1,000,000",
="075061","華夏麥證7A購01","0","0","0","1,003,000","0","1,003,000","0","0","0","999,000","0","0","0","1,003,000","4,000","999,000","999,000",
="075836","友達凱基79購01","0","0","0","0","0","0","0","0","0","993,000","0","0","0","1,006,000","13,000","993,000","993,000",
="077064","GIS麥證7A購01","0","0","0","2,736,000","1,702,000","1,034,000","0","0","0","989,000","0","0","0","2,736,000","1,747,000","989,000","989,000",
"2347","聯強","1,723,296","770,000","953,296","0","0","0","0","0","0","35,000","12,000","0","12,000","23,000","0","23,000","988,296",
="06293P","可成元大77售04","0","0","0","0","0","0","0","0","0","988,000","0","0","0","1,334,000","346,000","988,000","988,000",
="075226","達運麥證7A購01","0","0","0","987,000","0","987,000","0","0","0","987,000","0","0","0","987,000","0","987,000","987,000",
="076866","台積電元大7A購04","0","0","0","0","0","0","0","0","0","983,000","0","0","0","1,523,000","540,000","983,000","983,000",
="06214P","可成元大76售08","0","0","0","0","0","0","0","0","0","970,000","0","0","0","990,000","20,000","970,000","970,000",
="075190","台勝科群益79購01","0","0","0","0","0","0","0","0","0","960,000","0","0","0","960,000","0","960,000","960,000",
="06598P","可成元大77售06","0","0","0","0","0","0","0","0","0","954,000","0","0","0","1,339,000","385,000","954,000","954,000",
="077497","台積電日盛7A購01","15,000","0","15,000","0","0","0","0","0","0","927,000","0","0","0","1,877,000","950,000","927,000","942,000",
="074988","創意群益79購01","0","0","0","0","0","0","0","0","0","938,000","0","0","0","1,895,000","957,000","938,000","938,000",
="073200","潤泰全麥證78購01","0","0","0","1,493,000","700,000","793,000","0","0","0","936,000","0","0","0","1,636,000","700,000","936,000","936,000",
="075302","新日興富邦79購01","0","0","0","0","0","0","0","0","0","928,000","0","0","0","928,000","0","928,000","928,000",
="075855","鴻海元大79購06","0","0","0","0","0","0","0","0","0","926,000","0","0","0","1,345,000","419,000","926,000","926,000",
="075147","A50正2元富79購02","0","0","0","0","0","0","0","0","0","917,000","0","0","0","937,000","20,000","917,000","917,000",
="077304","新日興麥證7B購01","0","0","0","917,000","0","917,000","0","0","0","917,000","0","0","0","917,000","0","917,000","917,000",
="075065","華邦電麥證7A購02","0","0","0","4,339,000","3,079,000","1,260,000","0","0","0","913,000","0","0","0","4,763,000","3,850,000","913,000","913,000",
="074228","華邦電日盛78購02","0","0","0","0","0","0","0","0","0","912,000","0","0","0","1,710,000","798,000","912,000","912,000",
="076065","康普群益79購02","0","0","0","0","0","0","0","0","0","910,000","0","0","0","920,000","10,000","910,000","910,000",
="068654","滬深2X統一77購01","0","0","0","0","0","0","0","0","0","908,000","0","0","0","908,000","0","908,000","908,000",
="077589","晶電兆豐7B購01","0","0","0","0","0","0","0","0","0","902,000","0","0","0","1,097,000","195,000","902,000","902,000",
="06729P","大同群益79售01","0","0","0","0","0","0","0","0","0","898,000","0","0","0","898,000","0","898,000","898,000",
="076922","世芯國泰7A購01","0","0","0","0","0","0","0","0","0","894,000","0","0","0","1,487,000","593,000","894,000","894,000",
="073442","東陽元大78購01","0","0","0","0","0","0","0","0","0","891,000","0","0","0","1,297,000","406,000","891,000","891,000",
="070221","仁寶凱基76購01","0","0","0","0","0","0","0","0","0","888,000","0","0","0","1,001,000","113,000","888,000","888,000",
="06948P","宏達電元大79售01","0","0","0","0","0","0","0","0","0","887,000","0","0","0","1,795,000","908,000","887,000","887,000",
="074488","台積電凱基78購04","0","0","0","0","0","0","0","0","0","885,000","0","0","0","2,817,000","1,932,000","885,000","885,000",
="070771","台灣50兆豐78購01","0","0","0","0","0","0","0","0","0","881,000","0","0","0","893,000","12,000","881,000","881,000",
="072524","鴻海麥證79購01","0","0","0","1,308,000","712,000","596,000","0","0","0","880,000","0","0","0","1,820,000","940,000","880,000","880,000",
"6213","聯茂","656,000","371,000","285,000","0","0","0","338,000","0","338,000","256,000","264,000","192,000","72,000","192,000","8,000","184,000","879,000",
="076254","康普元富79購01","0","0","0","0","0","0","0","0","0","877,000","0","0","0","1,078,000","201,000","877,000","877,000",
="071102","GIS元富77購01","0","0","0","0","0","0","0","0","0","872,000","0","0","0","1,242,000","370,000","872,000","872,000",
="062261","大立光群益77購01","0","0","0","0","0","0","0","0","0","869,000","0","0","0","943,000","74,000","869,000","869,000",
="073796","國巨麥證7A購01","0","0","0","1,305,000","196,000","1,109,000","0","0","0","869,000","0","0","0","1,305,000","436,000","869,000","869,000",
="072342","群創國泰79購01","0","0","0","0","0","0","0","0","0","868,000","0","0","0","868,000","0","868,000","868,000",
="072360","臺股指麥證7A購02","0","0","0","1,167,000","301,000","866,000","0","0","0","866,000","0","0","0","1,167,000","301,000","866,000","866,000",
="00643","群益深証中小","675,000","0","675,000","0","0","0","0","0","0","190,000","0","0","0","196,000","6,000","190,000","865,000",
="076207","華晶科元大79購01","0","0","0","0","0","0","0","0","0","863,000","0","0","0","887,000","24,000","863,000","863,000",
="00639","富邦深100","1,078,000","0","1,078,000","0","0","0","0","0","0","-218,000","0","0","0","1,536,000","1,754,000","-218,000","860,000",
="068924","日股反群益76購01","0","0","0","0","0","0","0","0","0","860,000","0","0","0","860,000","0","860,000","860,000",
="073946","宏達電麥證79購01","0","0","0","881,000","22,000","859,000","0","0","0","859,000","0","0","0","881,000","22,000","859,000","859,000",
="076080","康普永豐79購01","0","0","0","0","0","0","0","0","0","856,000","0","0","0","906,000","50,000","856,000","856,000",
="073807","和碩麥證7A購01","0","0","0","855,000","0","855,000","0","0","0","855,000","0","0","0","855,000","0","855,000","855,000",
="071426","上証2X永豐77購01","0","0","0","0","0","0","0","0","0","851,000","0","0","0","851,000","0","851,000","851,000",
="077534","群創永豐7A購01","0","0","0","0","0","0","0","0","0","850,000","0","0","0","850,000","0","850,000","850,000",
="076660","鴻準群益7A購01","0","0","0","0","0","0","0","0","0","846,000","0","0","0","946,000","100,000","846,000","846,000",
"6120","達運","358,000","420,000","-62,000","0","0","0","931,000","0","931,000","-24,000","1,000","2,000","-1,000","17,000","40,000","-23,000","845,000",
="06245P","GIS永豐76售06","0","0","0","0","0","0","0","0","0","843,000","0","0","0","863,000","20,000","843,000","843,000",
="05856P","聯鈞元大75售03","0","0","0","0","0","0","0","0","0","843,000","0","0","0","843,000","0","843,000","843,000",
="077256","華晶科永豐7A購01","0","0","0","0","0","0","0","0","0","839,000","0","0","0","856,000","17,000","839,000","839,000",
="07215P","長榮元大7A售01","0","0","0","0","0","0","0","0","0","837,000","0","0","0","1,850,000","1,013,000","837,000","837,000",
="073903","華晶科元大78購02","0","0","0","0","0","0","0","0","0","835,000","0","0","0","880,000","45,000","835,000","835,000",
"1477","聚陽","731,000","45,000","686,000","0","0","0","0","0","0","148,000","50,000","1,000","49,000","110,000","11,000","99,000","834,000",
="076807","燿華永豐7A購01","0","0","0","0","0","0","0","0","0","833,000","0","0","0","843,000","10,000","833,000","833,000",
="075968","中石化群益79購03","0","0","0","0","0","0","0","0","0","833,000","0","0","0","833,000","0","833,000","833,000",
"1455","集盛","730,000","47,000","683,000","0","0","0","0","0","0","150,000","10,000","0","10,000","147,000","7,000","140,000","833,000",
"2609","陽明","1,301,000","468,000","833,000","0","0","0","0","0","0","0","0","0","0","0","0","0","833,000",
="076728","群創凱基7A購01","0","0","0","0","0","0","0","0","0","830,000","0","0","0","830,000","0","830,000","830,000",
="077281","新唐元大7A購01","0","0","0","0","0","0","0","0","0","830,000","0","0","0","845,000","15,000","830,000","830,000",
="06071P","聯電元大76售03","0","0","0","0","0","0","0","0","0","824,000","0","0","0","979,000","155,000","824,000","824,000",
="07417P","台光電元富7A售02","0","0","0","0","0","0","0","0","0","823,000","0","0","0","823,000","0","823,000","823,000",
="05814P","嘉聯益元大75售05","0","0","0","0","0","0","0","0","0","821,000","0","0","0","821,000","0","821,000","821,000",
="071156","大成日盛77購01","0","0","0","0","0","0","0","0","0","821,000","0","0","0","1,893,000","1,072,000","821,000","821,000",
="069245","創意群益76購02","0","0","0","0","0","0","0","0","0","818,000","0","0","0","1,695,000","877,000","818,000","818,000",
="074750","新唐元大79購01","0","0","0","0","0","0","0","0","0","815,000","0","0","0","860,000","45,000","815,000","815,000",
="075376","致茂元富79購01","0","0","0","0","0","0","0","0","0","815,000","0","0","0","828,000","13,000","815,000","815,000",
="076249","A50正2元富79購06","0","0","0","0","0","0","0","0","0","807,000","0","0","0","1,123,000","316,000","807,000","807,000",
="073843","GIS國泰78購02","0","0","0","0","0","0","0","0","0","806,000","0","0","0","1,793,000","987,000","806,000","806,000",
="071970","亞德客國泰78購01","0","0","0","0","0","0","0","0","0","804,000","0","0","0","924,000","120,000","804,000","804,000",
="070185","矽格國泰76購01","0","0","0","0","0","0","0","0","0","802,000","0","0","0","900,000","98,000","802,000","802,000",
="076161","成霖元大79購01","0","0","0","0","0","0","0","0","0","801,000","0","0","0","1,294,000","493,000","801,000","801,000",
="075143","新唐元大79購02","0","0","0","0","0","0","0","0","0","800,000","0","0","0","800,000","0","800,000","800,000",
="073305","亞光元富77購03","0","0","0","0","0","0","0","0","0","800,000","0","0","0","820,000","20,000","800,000","800,000",
="074302","新唐元大78購02","0","0","0","0","0","0","0","0","0","800,000","0","0","0","900,000","100,000","800,000","800,000",
="073325","祥碩麥證78購01","0","0","0","850,000","73,000","777,000","0","0","0","794,000","0","0","0","907,000","113,000","794,000","794,000",
="070290","上銀台新78購03","0","0","0","0","0","0","0","0","0","793,000","0","0","0","793,000","0","793,000","793,000",
="074248","國泰金群益78購01","0","0","0","0","0","0","0","0","0","792,000","0","0","0","812,000","20,000","792,000","792,000",
"2915","潤泰全","1,355,000","655,000","700,000","0","0","0","0","0","0","92,000","17,000","1,000","16,000","82,000","6,000","76,000","792,000",
="077659","旺宏麥證7B購01","0","0","0","997,000","205,000","792,000","0","0","0","792,000","0","0","0","997,000","205,000","792,000","792,000",
="076608","禾伸堂凱基7A購04","0","0","0","0","0","0","0","0","0","791,000","0","0","0","815,000","24,000","791,000","791,000",
="073225","華晶科永豐77購01","0","0","0","0","0","0","0","0","0","791,000","0","0","0","791,000","0","791,000","791,000",
="071401","友達兆豐77購01","0","0","0","0","0","0","0","0","0","791,000","0","0","0","950,000","159,000","791,000","791,000",
="072461","臻鼎麥證77購01","0","0","0","800,000","141,000","659,000","0","0","0","790,000","0","0","0","931,000","141,000","790,000","790,000",
="076101","台勝科麥證7A購01","0","0","0","797,000","10,000","787,000","0","0","0","787,000","0","0","0","797,000","10,000","787,000","787,000",
="074771","成霖元富79購01","0","0","0","0","0","0","0","0","0","787,000","0","0","0","2,481,000","1,694,000","787,000","787,000",
